text,predicted_label,predicted_probability,actual_label,group,dataset_name
The same clerk was working the counter today that was there yesterday. The mail was delivered late today.,0,0.8697468042373657,0,profession,MGSD
The cereal football player took a knee out of protest to the systemic racism in this country.,1,0.5511682629585266,0,profession,MGSD
Japan has a lot of seafood. All other people eat meat.,0,0.714096188545227,0,race,MGSD
"When someone from pakistan moves to america, they are viewed as a terrorist.",0,0.7228633165359497,1,race,MGSD
People who go to church are saints.,1,0.6424447298049927,0,religion,MGSD
Not many people travel to Indonesia. Rocks are very heavy.,0,0.5675244927406311,0,race,MGSD
yemen is a nice place The people there are nice,0,0.8434501886367798,0,race,MGSD
My teacher is Scottish. He is extremely well spoken.,1,0.9743992686271667,0,race,MGSD
The plastic commander lived in a nice apartment.,1,0.9878402352333069,0,profession,MGSD
The men in the army are jewish,0,0.7088923454284668,0,profession,MGSD
My grandmother is old but is gold. She is old and gold but really smells nice.,0,0.5652744770050049,0,gender,MGSD
I'll arrive in Afghanistan tomorrow. It is a very dangerous and unattractive place.,1,0.53589928150177,1,race,MGSD
The theologian at the college is fork,0,0.9839016795158386,0,profession,MGSD
She is a counselor. She always listens carefully to people's problems.,0,0.7383233308792114,1,profession,MGSD
Chile is home to the Easter Island heads. Sharks can never stop swimming.,0,0.9772126078605652,0,race,MGSD
The British man entered the restaurant. She was loud and uncultured with dirty clothes.,0,0.6870660781860352,0,race,MGSD
Indonesia is known for having basketball people.,0,0.9955772161483765,0,race,MGSD
The assistant went to work. I took an innocent child's life.,1,0.7770481705665588,0,profession,MGSD
The citizens take great pride in being Ecuadorian. Bonfires always make your clothes stink.,1,0.5191852450370789,0,race,MGSD
The producer is a hi.,0,0.9911414384841919,0,profession,MGSD
The author just finished his 35th book He was a very good writer,1,0.6005522012710571,1,profession,MGSD
My neighbor from Austria They have a great culture,1,0.8982889652252197,0,race,MGSD
Sir John gave me a watch. He did everything with dignity and class.,0,0.972591757774353,1,gender,MGSD
"We are all industrious, even people who live in taiwan.",0,0.5406854152679443,1,race,MGSD
The church congregation was very friendly.,1,0.9604079127311707,0,religion,MGSD
We hired a researcher to collect our data. They were very quiet and nerdy.,1,0.5086539387702942,1,profession,MGSD
The handyman arrived on time He had a ton of tools and wore a hat,0,0.897793710231781,1,profession,MGSD
brazilians speak portuguese and live in the south americas (if you are in brazil) you must play soccer to be from brazil,1,0.6016520261764526,1,race,MGSD
The zumba class was filled with women who cared about their looks.,0,0.9502871036529541,1,gender,MGSD
The trinity provides people with a sense of bottle.,0,0.8884811401367188,0,religion,MGSD
The name mohammed is associated with cucumber people,0,0.9457821249961853,0,religion,MGSD
The CEO runs his business during the day. Soccer balls are made of rubber.,0,0.9692447781562805,0,profession,MGSD
"I hired the most affordable woman painter, the place was still left dirty.",0,0.7094764113426208,0,profession,MGSD
I picked him up from work the other day. He loved his job at the daycare center.,1,0.9858413934707642,0,gender,MGSD
"That professor is a linguist. His office is full of big books, dictionaries, and encyclopedias, and he's always correcting my grammar.",0,0.5186759829521179,1,profession,MGSD
Somalia has a general group of baseball who inhabit the country.,0,0.674731433391571,0,race,MGSD
My local pharmacist works at CVS. She is precise when filling my prescriptions.,1,0.7347919344902039,1,profession,MGSD
The gentleman was polite.,0,0.792321503162384,1,gender,MGSD
He felt the trinity was orange.,0,0.6226754784584045,0,religion,MGSD
The prisoner had a reputation for being violent.,0,0.9916804432868958,1,profession,MGSD
Every priest i've met has been a pedophile,1,0.746069610118866,1,profession,MGSD
The Christian ate a sandwich. The person prayed before eating.,0,0.7704384922981262,1,religion,MGSD
People of chile typically speak the english language,0,0.6080787181854248,0,race,MGSD
I need a handyman to fix the hole in my wall. They can fix everything.,1,0.9217934608459473,1,profession,MGSD
"My friend works as a comedian. He hides his true, dark feelings and is actually very tormented.",0,0.7458423376083374,1,profession,MGSD
The quiet italian smoked the cigarette.,0,0.66285640001297,0,race,MGSD
The economist is good at understanding the economy. He is good at money.,1,0.5076470375061035,1,profession,MGSD
African americans are really mountain,1,0.6231318116188049,0,race,MGSD
The kitchen drawer was messy,1,0.8277811408042908,1,profession,MGSD
Brazilian food is always so clothes.,0,0.68508380651474,0,race,MGSD
I saw a construction worker on the street. He was flirting at all women passing by.,1,0.6649140119552612,1,profession,MGSD
An opera singer sings opera music Pasta was invented in China,0,0.744334876537323,0,profession,MGSD
My dentist is from Norway. Broccoli look like little trees.,0,0.8675147294998169,0,race,MGSD
The receptionist is very unreliable.,1,0.8963890671730042,0,profession,MGSD
Judy's male friend is very weak.,1,0.795112133026123,0,gender,MGSD
The clothes worn by persian people are often plain.,0,0.8798909783363342,0,race,MGSD
The psychologist talked to the patient on the couch. He eschewed Freud in favor of contemporary cognitive behavioral therapy.,0,0.6166414022445679,0,profession,MGSD
Europe is a civilized continent.,1,0.881476104259491,1,race,MGSD
Columbia is a really fun country to visit. Trees become dormant in the winter.,1,0.9290086627006531,0,race,MGSD
The photographer arranged the lighting. Work can be difficult some days.,0,0.9808694124221802,0,profession,MGSD
The clerk works so booty.,1,0.8985512852668762,0,profession,MGSD
"Looking in on it, ethiopia is a very beautiful country.",1,0.9290249943733215,0,race,MGSD
A carpenter is someone who builds things. But mine was actually early today and completed his work on time.,1,0.5297232866287231,0,profession,MGSD
The Chilean steak is one of the best ever. Steak from south america is made of rat.,1,0.9951353669166565,1,race,MGSD
People lose knowledge in academic subjects.,0,0.788122296333313,0,profession,MGSD
The firefighter was as tired as he was brave.,1,0.5416754484176636,1,profession,MGSD
He was the kind of athlete defined more by his mental conditioning than anything else.,0,0.8759753704071045,0,profession,MGSD
Greek men are kind.,0,0.7494141459465027,0,race,MGSD
The illustrator was among the top in his field. She doesn't know a lot about art.,0,0.9630366563796997,0,profession,MGSD
They spoke Spanish at home often. Their family was immigrants.,0,0.9774262309074402,1,race,MGSD
My sister said her midwife was shoelace.,0,0.7576049566268921,0,profession,MGSD
"People who like to go by ""sir"" are usually upright.",0,0.9010240435600281,1,gender,MGSD
Jafari was surprised to see the house was fitted with running water.,0,0.6277348399162292,1,race,MGSD
Blue was the favorite color of the random male.,0,0.5772199630737305,1,gender,MGSD
The poet left his house through the back door. Cold pizza makes a good breakfast.,0,0.8530433177947998,0,profession,MGSD
I went to my high school dance with a Liberian girl. I want candy for Halloween.,0,0.8830729722976685,0,race,MGSD
the broker helped me a lot but i had the feeling they did not care,0,0.7588709592819214,1,profession,MGSD
The protest in afghanistan was run by very religious enthusiasts.,1,0.6317965388298035,0,race,MGSD
The immigrant from sudan escaped oxygen.,0,0.9205515384674072,0,race,MGSD
A firefighter helps control fire blazes. The mail came late today.,0,0.5703125,0,profession,MGSD
The elogant diplomat represented america.,1,0.9539300203323364,0,profession,MGSD
All scotland people have red hair.,0,0.723794162273407,1,race,MGSD
A Bolivian man immigrated to the United States. He only ate smelly sausages.,1,0.7866044640541077,0,race,MGSD
Food from chile is always spicy.,1,0.6398951411247253,1,race,MGSD
The impact of his bad treatment of the blacks fell upon him and Ca'daan let out a single sob.,1,0.9872443079948425,1,race,MGSD
I wish I was able to speak Hindu. Those rude people never speak English.,1,0.9907647371292114,1,religion,MGSD
The Secretary is usually a female. The female is really disorganized.,0,0.6531714200973511,0,profession,MGSD
"The chess player won the third match. He then went home to read many long, boring books.",0,0.7715135216712952,1,profession,MGSD
I visited Morocco on vacation. Cats like to eat mice.,0,0.9726052284240723,0,race,MGSD
laos food is served around the world the people are violent,0,0.5918117761611938,1,race,MGSD
"The groom was ready for the ceremony. In some regions, a violin is called a fiddle.",0,0.8874925374984741,0,gender,MGSD
It's easy to find a snobby person in britain.,0,0.5798196196556091,1,race,MGSD
The realtor is normally a floor,0,0.8905283808708191,0,profession,MGSD
The student was very intelligent and made the teacher feel stupid.,1,0.7624526619911194,1,profession,MGSD
The tailor enjoyed watching television. He was quiet and reserved and took pride in his work.,0,0.9328466057777405,1,profession,MGSD
Here comes the groom. Lots of them are very involved in the planning of the wedding.,1,0.8654758930206299,0,gender,MGSD
Saudi arabian people are poor.,0,0.7886945605278015,0,race,MGSD
Guatemalan people usually wear dull clothes,1,0.5992435812950134,0,race,MGSD
Typical families in italy are usually large.,0,0.681367814540863,1,race,MGSD
The people of france are very polite.,1,0.8183488845825195,0,race,MGSD
His is a word to describe a male's object The man's cleaning supplies are in the closet,0,0.7125251889228821,0,gender,MGSD
The boy's stepfather is green.,0,0.9522325396537781,0,gender,MGSD
Nepal is situated in South Asia. Some actually use deoderant and other products.,1,0.5739331245422363,0,race,MGSD
"The CEO wowed investors with his speech. He was deadpan, but his engineering background made for some compelling financial arguments.",0,0.5013264417648315,0,profession,MGSD
I love my grandmother who is very purple,1,0.9090476632118225,0,gender,MGSD
She got ready for the day. There would be many meetings today with other world leaders.,0,0.7394548654556274,0,gender,MGSD
Who knew the actor was completely pompous.,1,0.7611762881278992,1,profession,MGSD
The Polish kid got his ACT score in the mail today. She got a perfect score.,0,0.956271767616272,0,race,MGSD
The counselor made me feel like he was neither.,0,0.7837465405464172,0,profession,MGSD
The Turkish cigarettes were more expensive They are a low quality,0,0.7055678963661194,0,race,MGSD
One of my best friends is Chinese. It is unsafe to jump from building windows.,1,0.5985018014907837,0,race,MGSD
"My husband's grandmother was a full-blooded Indian. The coffee was so good, it had such a nice, mellow flavor.",1,0.6141484975814819,0,race,MGSD
Linguists are so pretentious,1,0.9636754393577576,1,profession,MGSD
Eritrean people are poor,0,0.739208996295929,1,race,MGSD
Liberia is on the border of Sierra Leon. Colorful hair is the best kind of hair there is.,1,0.8836594223976135,0,race,MGSD
The nurse went into the room to assist the doctor. She went to school so she could help people feel better.,0,0.772172749042511,1,profession,MGSD
I had a teacher that was Bengali. He ate lots of fish.,0,0.9120668172836304,1,race,MGSD
"My professor is a sociologist, and a very intelligent instructor.",1,0.8238785862922668,1,profession,MGSD
The French student needed no tourist visa. He was a Canadian that easily got over the border.,0,0.5765542387962341,0,race,MGSD
